,id,location,gender,department,study level,total_duration,most_used_group
0,1,1,1.0,12.0,1.0,24574986.0,3D-Printer
2,9,1,1.0,16.0,4.0,20308298.0,3D-Printer
3,10,1,1.0,7.0,2.0,1490776.0,Lasercutter
4,13,1,1.0,15.0,0.0,184357.0,3D-Printer
5,14,1,1.0,11.0,2.0,46438.0,Lasercutter
6,15,1,0.0,8.0,0.0,269975.0,Lasercutter
7,16,1,1.0,16.0,4.0,7257631.0,Toolbox
8,17,1,1.0,14.0,3.0,4949352.0,3D-Printer
9,18,1,1.0,7.0,2.0,272844.0,3D-Printer
10,19,1,1.0,14.0,2.0,23353.0,Lasercutter
11,20,1,0.0,14.0,2.0,90716.0,3D-Printer
12,21,1,1.0,12.0,0.0,13152.0,Lasercutter
13,22,1,0.0,11.0,1.0,9360.0,Lasercutter
14,23,1,0.0,11.0,1.0,68656.0,3D-Printer
15,24,1,1.0,11.0,1.0,19065.0,Dirt & Dust
16,25,1,1.0,9.0,0.0,3756.0,Lasercutter
17,26,1,1.0,11.0,1.0,13719.0,Lasercutter
18,27,1,1.0,12.0,0.0,20485.0,Lasercutter
19,28,1,1.0,11.0,2.0,259216.0,3D-Printer
20,30,1,1.0,12.0,0.0,12796903.0,Lasercutter
21,34,1,1.0,11.0,1.0,1069367.0,Lasercutter
22,35,1,1.0,16.0,3.0,23944.0,Toolbox
24,39,1,1.0,11.0,1.0,12406.0,3D-Printer
25,41,1,1.0,9.0,1.0,20255.0,3D-Printer
26,43,1,1.0,4.0,2.0,242808.0,3D-Printer
27,44,1,1.0,12.0,0.0,1160.0,Lasercutter
28,46,1,1.0,7.0,2.0,5268091.0,Lasercutter
29,49,1,1.0,4.0,1.0,6055.0,Toolbox
30,51,1,1.0,0.0,3.0,196938.0,Other
31,53,1,1.0,0.0,1.0,0.0,3D-Printer
32,54,1,0.0,15.0,1.0,12884.0,3D-Printer
33,56,1,1.0,2.0,2.0,3065.0,3D-Printer
34,57,1,1.0,14.0,0.0,181780.0,Lasercutter
35,58,1,1.0,9.0,0.0,28926.0,Lasercutter
36,59,1,1.0,12.0,1.0,9216555.0,3D-Printer
37,60,1,1.0,12.0,0.0,5.0,3D-Printer
38,61,1,1.0,9.0,1.0,4195.0,Lasercutter
39,62,1,1.0,4.0,1.0,104391.0,3D-Printer
40,63,1,0.0,14.0,1.0,21615.0,3D-Printer
41,66,1,1.0,2.0,1.0,11847.0,3D-Printer
42,67,1,1.0,12.0,3.0,4803882.0,3D-Printer
43,68,1,1.0,12.0,1.0,2842.0,Lasercutter
44,69,1,0.0,14.0,1.0,26712.0,3D-Printer
45,70,1,1.0,12.0,1.0,43827.0,Other
46,72,1,1.0,9.0,0.0,12693.0,3D-Printer
47,75,1,1.0,3.0,2.0,4803.0,Lasercutter
48,76,1,0.0,11.0,1.0,14062.0,Lasercutter
49,80,1,1.0,9.0,3.0,12387.0,Lasercutter
50,81,1,1.0,14.0,1.0,1353.0,Toolbox
51,82,1,1.0,8.0,0.0,638064.0,Toolbox
52,83,1,1.0,12.0,0.0,2234.0,Lasercutter
53,84,1,1.0,11.0,1.0,0.0,3D-Printer
54,86,1,0.0,7.0,1.0,444.0,3D-Printer
55,87,1,1.0,9.0,0.0,18708.0,Lasercutter
56,88,1,1.0,9.0,2.0,8.0,3D-Printer
57,89,1,1.0,12.0,0.0,1510.0,3D-Printer
58,92,1,1.0,9.0,1.0,1707.0,Lasercutter
59,93,1,1.0,9.0,1.0,3672612.0,Toolbox
60,94,1,1.0,12.0,1.0,0.0,3D-Printer
61,95,1,1.0,14.0,0.0,380.0,3D-Printer
62,98,1,1.0,0.0,0.0,4283.0,Lasercutter
63,103,1,1.0,4.0,2.0,446107.0,DLP Printer
64,105,1,1.0,7.0,2.0,27400.0,Lasercutter
65,106,1,1.0,14.0,1.0,3255.0,Lasercutter
66,108,1,1.0,4.0,1.0,1061662.0,Lasercutter
67,109,1,1.0,10.0,2.0,5787.0,Lasercutter
68,110,1,1.0,9.0,3.0,0.0,3D-Printer
69,114,1,1.0,11.0,0.0,2115894.0,3D-Printer
70,124,1,1.0,12.0,0.0,4744.0,Lasercutter
72,126,1,1.0,12.0,1.0,89253.0,3D-Printer
73,127,1,1.0,12.0,1.0,26768.0,Lasercutter
74,128,1,1.0,0.0,1.0,2519776.0,3D-Printer
75,129,1,1.0,14.0,2.0,2804945.0,Lasercutter
76,131,1,1.0,12.0,1.0,71121.0,Lasercutter
78,134,1,1.0,7.0,2.0,136240.0,Lasercutter
79,136,1,1.0,12.0,2.0,873.0,3D-Printer
80,137,1,1.0,1.0,1.0,0.0,3D-Printer
81,138,1,2.0,1.0,2.0,4128984.0,Toolbox
82,139,1,1.0,12.0,3.0,59733.0,3D-Printer
83,140,1,1.0,8.0,0.0,1268.0,Lasercutter
84,141,1,1.0,9.0,0.0,16113.0,Lasercutter
85,142,1,1.0,11.0,0.0,998.0,Lasercutter
86,143,1,1.0,9.0,1.0,5743003.0,3D-Printer
87,145,1,1.0,10.0,1.0,89345.0,Toolbox
88,147,1,1.0,14.0,1.0,15327.0,Lasercutter
89,149,1,1.0,11.0,3.0,5735.0,Lasercutter
90,150,1,1.0,11.0,0.0,791163.0,3D-Printer
91,151,1,1.0,2.0,2.0,3094065.0,3D-Printer
92,152,1,1.0,14.0,3.0,1123.0,Lasercutter
93,156,1,1.0,14.0,2.0,234796.0,Lasercutter
94,157,1,1.0,14.0,2.0,3307342.0,3D-Printer
95,158,1,1.0,12.0,0.0,1985.0,Lasercutter
96,159,1,1.0,12.0,0.0,184083.0,3D-Printer
98,164,1,0.0,1.0,2.0,0.0,3D-Printer
100,167,1,1.0,4.0,1.0,6800.0,Lasercutter
101,168,1,1.0,4.0,2.0,10690.0,Lasercutter
102,170,1,1.0,15.0,3.0,28057.0,Toolbox
103,176,1,1.0,14.0,3.0,0.0,Lasercutter
104,177,1,0.0,2.0,3.0,97018.0,Lasercutter
105,188,1,1.0,9.0,1.0,16592.0,Toolbox
107,210,1,1.0,12.0,2.0,0.0,3D-Printer
108,214,1,1.0,12.0,0.0,550471.0,Lasercutter
109,218,1,1.0,4.0,2.0,240.0,Lasercutter
110,219,1,1.0,4.0,2.0,61385.0,3D-Printer
112,228,1,1.0,2.0,2.0,0.0,Lasercutter
113,229,1,1.0,9.0,2.0,3199.0,Lasercutter
114,230,1,1.0,9.0,2.0,10197.0,Lasercutter
115,231,1,1.0,11.0,3.0,662.0,Lasercutter
116,232,1,1.0,12.0,3.0,18366.0,Lasercutter
118,239,1,1.0,14.0,1.0,59898.0,Toolbox
119,240,1,1.0,14.0,1.0,5010.0,Lasercutter
120,241,1,1.0,14.0,2.0,6069.0,Lasercutter
121,243,1,1.0,14.0,1.0,613752.0,3D-Printer
122,244,1,0.0,14.0,1.0,440.0,3D-Printer
123,245,1,1.0,9.0,1.0,1165.0,3D-Printer
124,246,1,1.0,11.0,1.0,2723.0,Lasercutter
125,247,1,1.0,12.0,0.0,1176.0,Lasercutter
126,248,1,1.0,12.0,3.0,6097.0,Lasercutter
127,249,1,1.0,11.0,1.0,9874.0,3D-Printer
128,258,1,0.0,11.0,3.0,1105.0,Lasercutter
129,262,1,1.0,14.0,1.0,246671.0,3D-Printer
130,263,1,1.0,14.0,1.0,0.0,3D-Printer
131,264,1,1.0,14.0,0.0,248419.0,Toolbox
132,272,1,1.0,14.0,1.0,35721.0,Dirt & Dust
133,276,1,1.0,14.0,1.0,974156.0,3D-Printer
134,280,1,1.0,12.0,1.0,10422.0,Lasercutter
135,281,1,1.0,7.0,0.0,0.0,3D-Printer
136,282,1,0.0,2.0,0.0,16485.0,Lasercutter
137,283,1,1.0,4.0,1.0,2782504.0,3D-Printer
138,284,1,1.0,12.0,1.0,1860.0,Lasercutter
139,288,1,0.0,4.0,1.0,2839.0,Lasercutter
140,289,1,1.0,14.0,0.0,86.0,Toolbox
143,306,1,0.0,7.0,3.0,4910.0,Lasercutter
144,308,2,0.0,7.0,2.0,349390.0,3D-Printer
146,312,1,0.0,15.0,1.0,162556.0,Toolbox
147,313,1,1.0,12.0,1.0,1715.0,Lasercutter
148,315,1,0.0,8.0,1.0,3171.0,Lasercutter
149,316,1,0.0,0.0,1.0,140202.0,Lasercutter
150,318,1,1.0,0.0,0.0,675.0,Lasercutter
151,319,1,1.0,8.0,0.0,2936.0,Lasercutter
152,320,1,1.0,8.0,0.0,2468981.0,Lasercutter
153,322,1,1.0,0.0,0.0,4668.0,Lasercutter
154,323,1,0.0,9.0,1.0,20079.0,Lasercutter
155,324,1,1.0,12.0,1.0,423640.0,3D-Printer
157,329,1,1.0,16.0,3.0,34523.0,Toolbox
158,332,1,1.0,12.0,1.0,6730.0,Lasercutter
159,333,1,1.0,14.0,1.0,274096.0,Lasercutter
161,337,1,1.0,2.0,1.0,8915.0,3D-Printer
162,339,1,1.0,12.0,0.0,661089.0,3D-Printer
163,340,1,1.0,12.0,0.0,20175.0,3D-Printer
165,343,1,1.0,9.0,1.0,738748.0,3D-Printer
166,345,1,1.0,14.0,1.0,443.0,3D-Printer
167,347,1,1.0,8.0,0.0,901749.0,Lasercutter
168,353,1,0.0,7.0,2.0,12445721.0,3D-Printer
169,359,1,1.0,12.0,1.0,87194.0,3D-Printer
170,362,1,1.0,2.0,3.0,8955.0,3D-Printer
172,371,1,0.0,1.0,3.0,3503.0,Lasercutter
173,374,1,1.0,4.0,1.0,1050.0,Lasercutter
174,375,1,0.0,12.0,2.0,3615.0,Lasercutter
175,376,1,1.0,2.0,3.0,6462066.0,3D-Printer
176,378,1,1.0,12.0,1.0,157853.0,Lasercutter
177,379,1,1.0,12.0,0.0,2036575.0,3D-Printer
178,380,1,1.0,12.0,1.0,17856.0,Lasercutter
180,384,1,1.0,7.0,1.0,2073.0,Lasercutter
182,388,1,0.0,8.0,0.0,4557029.0,3D-Printer
183,389,1,1.0,9.0,0.0,1874247.0,3D-Printer
184,391,1,1.0,7.0,2.0,12724.0,Lasercutter
185,392,1,1.0,4.0,1.0,595035.0,3D-Printer
186,393,1,1.0,14.0,2.0,27435.0,Lasercutter
187,395,1,1.0,14.0,2.0,5824.0,Lasercutter
189,401,1,1.0,17.0,0.0,813679.0,3D-Printer
191,403,1,0.0,12.0,0.0,26684727.0,3D-Printer
192,404,1,1.0,12.0,0.0,1831858.0,Lasercutter
193,406,1,1.0,8.0,1.0,385.0,Lasercutter
196,411,1,1.0,12.0,1.0,745553.0,Lasercutter
197,412,1,0.0,16.0,2.0,17393.0,Lasercutter
198,415,1,1.0,12.0,1.0,38180.0,Toolbox
199,416,1,1.0,9.0,0.0,7202.0,Lasercutter
204,429,1,1.0,8.0,1.0,19102.0,3D-Printer
205,430,1,1.0,9.0,3.0,0.0,3D-Printer
206,431,1,1.0,10.0,0.0,154552.0,Dirt & Dust
207,433,1,1.0,14.0,2.0,3656.0,Lasercutter
208,435,1,1.0,12.0,1.0,5444.0,3D-Printer
209,439,1,0.0,8.0,1.0,586760.0,3D-Printer
210,440,1,0.0,12.0,1.0,4087.0,Lasercutter
211,444,1,1.0,9.0,0.0,6949.0,3D-Printer
212,446,1,1.0,9.0,3.0,68953.0,3D-Printer
213,447,1,1.0,8.0,0.0,0.0,3D-Printer
214,448,1,1.0,7.0,3.0,4730.0,3D-Printer
215,449,1,1.0,14.0,0.0,8585.0,3D-Printer
216,453,2,1.0,10.0,0.0,3257.0,Toolbox
217,454,1,1.0,11.0,1.0,218310.0,3D-Printer
218,455,1,1.0,1.0,3.0,420073.0,Lasercutter
219,456,1,1.0,9.0,1.0,2552.0,Lasercutter
220,457,1,1.0,12.0,0.0,15327.0,Lasercutter
221,458,1,1.0,14.0,3.0,9277.0,Lasercutter
222,459,1,1.0,12.0,3.0,10128.0,Lasercutter
223,460,1,1.0,7.0,1.0,5728.0,3D-Printer
224,462,1,1.0,14.0,3.0,868178.0,3D-Printer
225,463,1,1.0,9.0,1.0,3466449.0,Lasercutter
226,464,1,1.0,8.0,0.0,7367.0,3D-Printer
227,467,1,1.0,12.0,0.0,377902.0,3D-Printer
228,469,1,1.0,12.0,0.0,1016782.0,3D-Printer
231,475,1,1.0,15.0,0.0,8693.0,Toolbox
232,476,1,1.0,9.0,0.0,27711044.0,3D-Printer
233,478,1,0.0,4.0,1.0,0.0,3D-Printer
234,479,1,1.0,2.0,0.0,406.0,3D-Printer
235,480,1,1.0,12.0,0.0,20656143.0,3D-Printer
236,481,1,1.0,12.0,0.0,498985.0,3D-Printer
237,482,1,1.0,12.0,1.0,3536.0,Lasercutter
238,483,1,1.0,16.0,3.0,895463.0,3D-Printer
239,484,1,1.0,12.0,0.0,10414.0,Lasercutter
240,485,1,1.0,14.0,3.0,16058.0,Lasercutter
241,486,1,1.0,12.0,0.0,1895669.0,Lasercutter
242,487,2,1.0,15.0,0.0,7626.0,3D-Printer
243,488,1,1.0,5.0,2.0,53.0,3D-Printer
244,490,1,1.0,12.0,1.0,865426.0,3D-Printer
245,492,1,1.0,7.0,1.0,9748.0,3D-Printer
246,495,1,1.0,14.0,0.0,118084.0,3D-Printer
247,496,1,1.0,14.0,2.0,44451.0,Lasercutter
248,499,1,1.0,12.0,1.0,146347.0,Lasercutter
249,500,1,1.0,12.0,1.0,3982.0,3D-Printer
250,502,1,1.0,8.0,1.0,4238.0,Toolbox
251,504,1,1.0,12.0,0.0,21646.0,Other
252,506,1,1.0,15.0,1.0,32000.0,Lasercutter
253,508,1,1.0,12.0,0.0,1061953.0,Toolbox
254,509,1,1.0,12.0,1.0,0.0,3D-Printer
255,511,1,1.0,14.0,2.0,2199.0,Lasercutter
256,512,1,0.0,1.0,2.0,2033.0,Lasercutter
258,514,1,1.0,1.0,3.0,8163.0,Toolbox
259,515,1,0.0,17.0,3.0,4045.0,Lasercutter
261,518,1,1.0,12.0,1.0,12925.0,Lasercutter
262,519,2,1.0,12.0,1.0,11526.0,Toolbox
263,521,1,1.0,0.0,1.0,4292.0,3D-Printer
264,523,1,1.0,9.0,1.0,635016.0,3D-Printer
267,529,1,0.0,11.0,0.0,559932.0,Lasercutter
268,532,1,1.0,8.0,0.0,222509.0,3D-Printer
269,534,1,0.0,2.0,2.0,0.0,3D-Printer
270,537,1,1.0,7.0,3.0,328205.0,Lasercutter
271,540,1,1.0,9.0,0.0,15159.0,Lasercutter
272,542,1,1.0,14.0,2.0,166854.0,3D-Printer
273,543,1,1.0,14.0,0.0,2636318.0,3D-Printer
274,544,1,1.0,14.0,0.0,3500.0,Lasercutter
275,547,1,0.0,4.0,2.0,8195.0,Lasercutter
276,548,2,1.0,12.0,0.0,7604839.0,Toolbox
277,550,1,1.0,12.0,2.0,44466.0,Toolbox
279,552,1,1.0,14.0,0.0,388361.0,Lasercutter
280,553,1,1.0,0.0,3.0,11746.0,Lasercutter
281,554,1,1.0,7.0,2.0,9894.0,Lasercutter
282,556,1,1.0,12.0,0.0,570073.0,3D-Printer
283,557,1,1.0,12.0,1.0,6072.0,Lasercutter
284,558,1,1.0,12.0,3.0,1455.0,3D-Printer
286,561,1,1.0,8.0,2.0,2777.0,3D-Printer
287,566,1,1.0,8.0,0.0,38072.0,Lasercutter
288,567,1,1.0,0.0,0.0,5347.0,Lasercutter
289,568,1,1.0,12.0,1.0,2838470.0,3D-Printer
290,574,1,1.0,14.0,1.0,1151539.0,3D-Printer
291,577,1,1.0,2.0,3.0,1407.0,Lasercutter
292,579,1,1.0,12.0,2.0,4074282.0,Lasercutter
293,581,1,1.0,12.0,1.0,615.0,Lasercutter
294,584,1,1.0,9.0,2.0,4706.0,Lasercutter
296,588,1,1.0,11.0,0.0,1898599.0,3D-Printer
297,589,1,1.0,14.0,2.0,557.0,Toolbox
298,590,1,1.0,14.0,2.0,4312.0,Lasercutter
300,594,1,1.0,12.0,1.0,2048127.0,Toolbox
301,595,1,1.0,12.0,1.0,2474255.0,3D-Printer
302,597,1,1.0,9.0,0.0,21262.0,Lasercutter
303,598,1,1.0,4.0,2.0,234264.0,3D-Printer
304,600,1,1.0,4.0,0.0,2754794.0,3D-Printer
305,602,1,1.0,2.0,3.0,58345.0,3D-Printer
306,603,1,0.0,0.0,1.0,2697.0,Lasercutter
307,604,1,1.0,1.0,2.0,84209.0,3D-Printer
308,605,1,1.0,1.0,2.0,523131.0,3D-Printer
309,607,1,0.0,7.0,2.0,193116.0,3D-Printer
310,609,1,1.0,7.0,1.0,8703.0,3D-Printer
311,610,1,1.0,2.0,2.0,207846.0,3D-Printer
312,611,1,1.0,12.0,0.0,6735.0,Lasercutter
313,613,1,1.0,11.0,2.0,7440.0,Lasercutter
314,614,1,1.0,12.0,0.0,48.0,3D-Printer
315,615,1,1.0,14.0,1.0,3821.0,3D-Printer
316,618,1,1.0,14.0,3.0,5648669.0,3D-Printer
317,619,1,0.0,2.0,2.0,6814.0,Lasercutter
320,629,1,1.0,16.0,3.0,676034.0,3D-Printer
321,630,1,1.0,12.0,1.0,18017.0,Lasercutter
322,633,1,1.0,8.0,3.0,89070.0,3D-Printer
323,635,1,1.0,9.0,2.0,674.0,Lasercutter
324,637,1,1.0,0.0,1.0,371.0,Lasercutter
325,638,1,1.0,12.0,1.0,395.0,Lasercutter
326,640,1,1.0,14.0,1.0,305893.0,Toolbox
327,647,1,1.0,12.0,0.0,2571.0,Lasercutter
328,648,1,1.0,10.0,0.0,2949.0,3D-Printer
329,649,1,1.0,11.0,3.0,8706.0,3D-Printer
330,650,1,1.0,12.0,3.0,4814.0,3D-Printer
331,653,1,1.0,2.0,3.0,2537874.0,3D-Printer
332,655,1,1.0,3.0,3.0,1304.0,Lasercutter
334,658,1,0.0,7.0,2.0,74705.0,3D-Printer
335,660,1,1.0,7.0,1.0,4752.0,Toolbox
336,661,1,1.0,14.0,3.0,252962.0,3D-Printer
337,663,1,1.0,8.0,2.0,0.0,3D-Printer
338,664,1,1.0,12.0,0.0,1608.0,Lasercutter
339,665,1,1.0,7.0,2.0,208061.0,3D-Printer
340,666,1,1.0,12.0,0.0,8345.0,Lasercutter
341,669,1,1.0,15.0,3.0,3622550.0,3D-Printer
343,685,1,1.0,1.0,3.0,428292.0,Lasercutter
344,686,1,1.0,2.0,3.0,1358.0,Lasercutter
345,687,1,1.0,7.0,3.0,515307.0,3D-Printer
346,688,2,1.0,12.0,0.0,9499.0,Toolbox
347,689,1,0.0,0.0,0.0,452407.0,3D-Printer
348,690,1,1.0,10.0,1.0,9238.0,3D-Printer
350,693,1,1.0,9.0,2.0,11468.0,3D-Printer
351,694,1,1.0,12.0,0.0,11028.0,3D-Printer
352,695,1,1.0,9.0,1.0,7351.0,Lasercutter
353,697,1,1.0,0.0,3.0,843760.0,3D-Printer
354,698,1,1.0,14.0,0.0,12641.0,Toolbox
355,700,1,0.0,2.0,1.0,1138561.0,3D-Printer
356,701,1,1.0,4.0,1.0,3711.0,Lasercutter
357,704,1,0.0,7.0,2.0,6960.0,Lasercutter
358,705,1,1.0,14.0,0.0,9186.0,3D-Printer
359,706,1,1.0,8.0,1.0,1769375.0,Toolbox
360,707,1,1.0,9.0,0.0,9391.0,3D-Printer
361,710,1,1.0,7.0,2.0,19107.0,Lasercutter
362,711,1,1.0,0.0,1.0,533.0,Lasercutter
363,712,1,1.0,4.0,0.0,0.0,3D-Printer
364,713,1,1.0,4.0,1.0,365828.0,3D-Printer
365,714,1,1.0,12.0,2.0,6269452.0,Lasercutter
366,715,1,1.0,4.0,1.0,2560407.0,3D-Printer
367,716,1,1.0,9.0,0.0,428519.0,3D-Printer
368,717,1,1.0,12.0,0.0,1464175.0,3D-Printer
370,721,1,1.0,12.0,1.0,254997.0,Lasercutter
371,722,1,1.0,8.0,1.0,19337.0,Toolbox
372,723,1,1.0,12.0,1.0,36119.0,3D-Printer
373,724,1,1.0,9.0,0.0,370683.0,3D-Printer
374,725,1,1.0,9.0,1.0,2287210.0,Lasercutter
375,726,1,1.0,9.0,0.0,1909258.0,3D-Printer
376,727,1,1.0,14.0,3.0,160848.0,Other
377,730,1,1.0,12.0,3.0,23176.0,Lasercutter
378,732,1,1.0,7.0,2.0,10221.0,Lasercutter
379,733,2,1.0,12.0,0.0,1762.0,Lasercutter
381,738,1,1.0,12.0,0.0,5259677.0,Toolbox
382,739,1,1.0,12.0,0.0,267086.0,Lasercutter
383,741,1,1.0,12.0,0.0,71831.0,3D-Printer
384,742,1,1.0,9.0,2.0,7725.0,Lasercutter
385,743,1,1.0,12.0,1.0,8271.0,3D-Printer
386,744,1,1.0,12.0,0.0,824.0,Lasercutter
387,772,1,1.0,4.0,3.0,87520.0,3D-Printer
388,775,2,0.0,4.0,1.0,700083.0,Lasercutter
389,779,1,1.0,4.0,2.0,1849.0,Lasercutter
390,780,1,1.0,9.0,3.0,8137.0,Lasercutter
391,784,1,1.0,11.0,0.0,405157.0,Toolbox
392,786,1,1.0,3.0,2.0,64431.0,3D-Printer
393,787,1,1.0,12.0,0.0,1884.0,Lasercutter
394,788,1,0.0,7.0,1.0,12424303.0,Toolbox
395,796,1,1.0,12.0,0.0,140476.0,3D-Printer
396,797,1,1.0,10.0,0.0,4247.0,Lasercutter
401,807,1,1.0,12.0,1.0,241069.0,3D-Printer
402,808,1,1.0,1.0,1.0,4228919.0,3D-Printer
403,809,1,1.0,1.0,1.0,8409.0,Dirt & Dust
404,813,1,1.0,11.0,0.0,164772.0,3D-Printer
405,814,1,1.0,14.0,2.0,1210254.0,3D-Printer
406,816,1,1.0,12.0,0.0,173194.0,Lasercutter
407,819,2,0.0,13.0,3.0,25216.0,Lasercutter
408,820,1,1.0,12.0,0.0,1276891.0,3D-Printer
415,834,1,1.0,12.0,0.0,1608592.0,3D-Printer
416,836,1,1.0,2.0,3.0,1796266.0,3D-Printer
417,837,1,1.0,11.0,0.0,82296.0,3D-Printer
418,839,1,1.0,1.0,2.0,1563639.0,Lasercutter
420,842,1,1.0,12.0,0.0,258062.0,3D-Printer
421,848,1,1.0,14.0,1.0,9169.0,Lasercutter
422,853,1,1.0,12.0,0.0,6527179.0,3D-Printer
423,855,1,1.0,3.0,1.0,22976.0,Lasercutter
424,857,2,1.0,7.0,0.0,2448759.0,3D-Printer
425,862,1,0.0,7.0,0.0,13224.0,3D-Printer
426,863,1,1.0,12.0,0.0,280005.0,3D-Printer
427,864,1,1.0,12.0,0.0,6409350.0,3D-Printer
428,865,1,1.0,10.0,3.0,311.0,3D-Printer
429,866,1,1.0,7.0,3.0,1106179.0,Lasercutter
431,869,1,1.0,12.0,0.0,3618.0,Lasercutter
432,871,1,1.0,12.0,1.0,1641208.0,3D-Printer
433,873,1,1.0,1.0,1.0,104644.0,3D-Printer
434,875,1,1.0,12.0,0.0,53969.0,3D-Printer
435,877,1,1.0,8.0,0.0,9628.0,3D-Printer
436,879,1,1.0,4.0,1.0,328640.0,Lasercutter
437,880,1,1.0,13.0,3.0,2554929.0,3D-Printer
438,881,1,0.0,15.0,0.0,1266.0,Lasercutter
439,882,1,1.0,4.0,0.0,655100.0,Toolbox
440,883,1,1.0,12.0,0.0,179824.0,Lasercutter
441,885,1,1.0,4.0,1.0,10114.0,3D-Printer
442,886,1,0.0,1.0,1.0,2311769.0,3D-Printer
443,888,1,1.0,12.0,1.0,817553.0,3D-Printer
444,889,1,1.0,12.0,0.0,1303270.0,3D-Printer
445,890,1,0.0,16.0,3.0,1023647.0,Toolbox
446,891,1,1.0,12.0,0.0,9757.0,Lasercutter
447,892,1,0.0,7.0,2.0,2362.0,Lasercutter
448,894,1,1.0,9.0,1.0,1427.0,3D-Printer
449,895,1,0.0,15.0,2.0,15998.0,Lasercutter
450,898,1,0.0,9.0,1.0,13621138.0,DLP Printer
452,900,1,1.0,12.0,0.0,881819.0,Toolbox
453,901,1,1.0,12.0,1.0,18928.0,Lasercutter
454,902,1,1.0,12.0,1.0,13610.0,Lasercutter
455,903,1,1.0,10.0,1.0,3180.0,Lasercutter
456,904,1,1.0,12.0,0.0,249013.0,3D-Printer
457,906,1,1.0,11.0,0.0,270931.0,3D-Printer
459,908,1,1.0,9.0,1.0,244093.0,3D-Printer
460,909,1,1.0,4.0,2.0,168495.0,Lasercutter
461,910,1,1.0,12.0,1.0,188509.0,Lasercutter
462,912,1,1.0,4.0,0.0,16035.0,3D-Printer
463,913,1,1.0,9.0,2.0,1158.0,Lasercutter
464,914,1,0.0,16.0,2.0,19946.0,Lasercutter
465,915,1,1.0,2.0,1.0,1089540.0,3D-Printer
466,918,1,1.0,12.0,0.0,6249.0,Lasercutter
467,920,1,1.0,1.0,0.0,1246131.0,Lasercutter
468,921,1,1.0,8.0,0.0,198290.0,Lasercutter
469,925,1,0.0,15.0,3.0,8116.0,3D-Printer
470,926,1,1.0,12.0,1.0,894645.0,Lasercutter
471,929,1,1.0,12.0,2.0,9563.0,Lasercutter
472,932,1,1.0,12.0,1.0,10908.0,Lasercutter
473,934,1,1.0,14.0,1.0,941.0,3D-Printer
474,935,1,1.0,12.0,1.0,1827.0,Lasercutter
476,938,1,1.0,1.0,3.0,1211382.0,DLP Printer
477,939,1,1.0,1.0,1.0,320014.0,Lasercutter
478,940,2,1.0,12.0,0.0,7358.0,Lasercutter
479,944,2,1.0,12.0,0.0,178217.0,3D-Printer
480,946,1,1.0,12.0,1.0,3421318.0,3D-Printer
481,950,1,1.0,4.0,3.0,2053958.0,3D-Printer
482,951,1,0.0,1.0,3.0,74794.0,3D-Printer
483,952,1,0.0,4.0,2.0,571650.0,3D-Printer
484,953,1,1.0,12.0,0.0,214608.0,Lasercutter
485,954,1,1.0,3.0,1.0,44923.0,3D-Printer
486,956,1,1.0,12.0,3.0,1483171.0,3D-Printer
487,960,1,1.0,7.0,0.0,626220.0,3D-Printer
488,961,1,1.0,10.0,0.0,1847193.0,3D-Printer
489,962,1,1.0,14.0,0.0,1595032.0,3D-Printer
490,964,1,1.0,4.0,1.0,507514.0,3D-Printer
491,965,1,1.0,12.0,0.0,3258288.0,Lasercutter
492,966,1,1.0,5.0,3.0,749677.0,Lasercutter
494,968,1,1.0,5.0,2.0,1060.0,Lasercutter
495,970,1,1.0,14.0,3.0,180152.0,3D-Printer
496,971,1,1.0,14.0,3.0,93633.0,3D-Printer
497,972,1,1.0,12.0,0.0,408725.0,3D-Printer
498,973,1,0.0,7.0,2.0,3083.0,Lasercutter
499,974,1,1.0,1.0,1.0,334289.0,3D-Printer
500,975,1,1.0,1.0,1.0,323777.0,Lasercutter
502,980,1,1.0,10.0,0.0,139951.0,3D-Printer
503,981,1,1.0,8.0,2.0,3809.0,Lasercutter
504,982,1,1.0,8.0,1.0,2484.0,Dirt & Dust
505,983,1,1.0,0.0,1.0,2427.0,Lasercutter
506,984,1,1.0,12.0,0.0,961976.0,3D-Printer
507,987,2,1.0,12.0,0.0,744388.0,Toolbox
508,988,1,1.0,12.0,0.0,1789.0,Lasercutter
509,994,1,1.0,9.0,1.0,150393.0,3D-Printer
510,995,1,1.0,11.0,1.0,792639.0,3D-Printer
511,996,1,1.0,8.0,1.0,184025.0,3D-Printer
512,998,1,1.0,8.0,3.0,7361.0,Lasercutter
513,999,1,1.0,10.0,0.0,8530.0,Lasercutter
514,1000,1,1.0,14.0,1.0,2362.0,Lasercutter
515,1001,1,1.0,12.0,0.0,3004.0,Lasercutter
516,1002,1,1.0,9.0,2.0,16645.0,Lasercutter
517,1005,1,1.0,12.0,1.0,3808.0,Lasercutter
518,1006,1,0.0,9.0,2.0,1325999.0,Toolbox
519,1008,1,0.0,4.0,3.0,177635.0,3D-Printer
520,1009,1,1.0,12.0,0.0,68064.0,Lasercutter
521,1010,1,1.0,9.0,1.0,28.0,3D-Printer
522,1011,1,1.0,12.0,3.0,9325.0,Lasercutter
523,1012,1,1.0,0.0,2.0,1369.0,Lasercutter
524,1015,1,1.0,2.0,2.0,887070.0,3D-Printer
